province;red;green;blue;x;x
3427;79;184;27;Hoveyzeh;x
3428;168;219;32;Qazaniya;x
3429;53;76;176;Mardin;x
3430;212;79;154;Arbil;x
3431;150;146;41;Sulimaniyeh;x
3432;48;167;51;Hisn Kayfa;x
3433;116;62;183;Bitlis;x
3434;99;32;200;Homs;x
3435;231;78;10;Ayntab;x
3436;70;198;70;Shamakhi;x
3437;225;205;36;Mianeh;x
3438;232;184;55;Gori;x
3439;13;94;109;Bayazid;x
3440;213;197;16;Oltu;x
3441;184;111;111;Khoy;x
3442;210;42;42;Shaki;x
3443;117;109;201;Khumuk;x
3444;134;177;141;Aksaray;x
3445;69;25;75;Denizli;x
3446;118;176;123;Aydin;x
3447;135;155;105;Divrigi;x
3448;67;121;108;Karahisar;x
3449;105;195;57;Sultan?n?;x
3450;94;189;108;Kangiri;x
3451;159;73;73;Kirshehir;x
3452;124;60;86;Tokat;x
3453;51;172;108;Mansura;x
3454;99;77;195;Buhaira;x
3455;63;128;27;Atfih;x
3456;163;183;82;Isna;x
3457;195;83;191;Girga;x
3458;121;21;154;Eastern Desert;x
3459;184;65;29;Eastern Desert;x
3460;224;40;15;Farafreh;x
3461;149;186;149;Ghuriyan;x
3462;222;47;29;Sarakhs;x
3463;134;196;131;Nishapur;x
3464;244;221;131;Jask;x
3465;143;34;255;Chagai;x
3466;96;128;136;Fasa;x
3467;54;193;106;Darab;x
3468;212;14;89;Kazarun;x
3469;112;120;148;Siraf;x
3470;104;180;181;Dahlak Archipelago;x
3471;224;12;72;Tabas;x
3472;236;112;20;Kashan;x
3473;215;155;85;Tus;x
3474;73;158;166;Savah;x
3475;201;70;30;Soltanieh;x
3476;208;71;200;Rasht;x
3477;88;224;142;Astara;x
3478;191;220;33;Sari;x
3479;208;198;117;Malamir;x
3480;208;26;73;Termez;x
3481;178;231;94;Kish;x
3482;155;155;198;Saidabad;x
3483;149;226;227;Qamr Bay;x
3484;144;206;207;Pirate Coast;x
3485;198;47;101;Ifuago;x
3486;105;219;142;Laguna;x
3487;154;86;212;Mindoro;x
3488;104;196;152;Buglas;x
3489;219;168;88;Cebu;x
3490;89;35;145;Leyte;x
3491;135;77;125;prov3491;x
3492;248;245;172;Caraga;x
3493;201;167;29;Taytay;x
3494;125;226;241;Visayan Sea;x
3495;112;219;220;Cuyo Archipelago;x
3496;185;227;40;Ise;x
3497;235;159;33;Mikawa;x
3498;203;124;124;East March;x
3499;220;22;22;West March;x
3500;212;118;56;Argyll;x
3501;236;203;22;Inner Hebrides;x
3502;177;171;135;Mann;x
3503;196;128;0;Montgomery;x
3504;219;150;147;Hull;x
3505;231;51;43;Scarborough;x
3506;221;244;212;Carmarthen;x
3507;115;143;176;Cambridgeshire;x
3508;146;207;152;Sussex;x
3509;207;182;116;Coventry;x
3510;161;114;192;Devon;x
3511;155;153;90;Dorset;x
3512;229;133;39;Chester;x
3513;160;66;61;Leicester;x
3514;91;132;207;Ormond;x
3515;207;145;145;Kinsale;x
3516;181;38;38;Middlands;x
3517;186;74;52;Donegal;x
3518;24;57;119;Oversticht;x
3519;213;194;38;Ommeland;x
3520;220;189;139;Haag;x
3521;234;156;30;Rennes;x
3522;206;210;106;Cotentin;x
3523;153;88;207;Vendee;x
3524;227;104;55;Angouleme;x
3525;90;50;219;Chartres;x
3526;212;131;52;Touraine;x
3527;154;146;0;Troyes;x
3528;208;37;117;Vivarais;x
3529;227;148;148;Auxerrois;x
3530;181;227;89;Tabayin;x
3531;223;76;249;Salin;x
3532;7;183;221;Yamethin;x
3533;38;227;36;Prome;x
3534;87;141;35;Yawnghwe;x
3535;145;54;67;Mawkmai;x
3536;209;206;232;Dagon;x
3537;4;138;139;Naga Hills;x
3538;99;2;220;Arakan Mountains;x
3539;8;19;70;Gaoligong Mountains;x
3540;174;133;74;Hengduan Mountains;x
3541;186;179;78;Minsin;x
3542;135;83;198;Katha;x
3543;131;123;246;Mong Kung;x
3544;231;58;53;prov3544;x
3545;227;170;169;Salavata;x
3546;154;153;27;Trincomale;x
3547;166;186;106;Kumari;x
3548;212;178;42;Samana;x
3549;133;65;23;Dindigul;x
3550;198;87;134;Cannanore;x
3551;52;160;146;Salem;x
3552;178;189;107;Negapatam;x
3553;157;72;136;Tranqebar;x
3554;141;167;109;Kanchipuram;x
3555;117;239;166;Nelore;x
3556;38;123;72;Adanki;x
3557;186;136;135;Chandragiri;x
3558;139;213;167;Seringapatam;x
3559;164;123;44;Sira;x
3560;160;139;213;Gutti;x
3561;200;161;210;Adavani;x
3562;41;164;76;Kondavidu;x
3563;125;191;66;Chitradurg;x
3564;203;173;64;Honnavara;x
3565;169;212;66;Mudgal;x
3566;136;124;77;Rajapur;x
3567;152;147;85;Daman;x
3568;179;186;121;Kolhapur;x
3569;98;169;103;Junir;x
3570;163;195;165;Nasik;x
3571;186;154;125;Dharangaon;x
3572;88;201;147;Sholhapur;x
3573;136;232;0;Rachakonda;x
3574;54;129;205;Paithre;x
3575;205;54;168;Nander;x
3576;145;107;154;Khamammet;x
3577;130;111;51;Narayanpur;x
3578;194;210;199;Ganjam;x
3579;85;174;169;Washim;x
3580;149;183;181;Karanja;x
3581;34;42;215;Manidurg;x
3582;219;203;71;Kanker;x
3583;169;171;101;Kalahandi;x
3584;71;148;48;Patna-Garjat;x
3585;33;48;2;Parlakhimedi;x
3586;26;159;60;Jammu;x
3587;178;193;146;Mahurbanj;x
3588;177;236;52;Sonpur;x
3589;201;133;87;Ratanpur;x
3590;219;144;64;Thalner;x
3591;181;86;133;Porbandar;x
3592;185;186;60;Diu;x
3593;159;60;34;Jhalavad;x
3594;145;120;59;Cambay;x
3595;83;131;220;Narbada;x
3596;175;215;67;Saugor;x
3597;184;119;42;Handia;x
3598;110;157;103;Ujjain;x
3599;117;210;107;Vagad;x
3600;217;58;31;Bhatnair;x
3601;75;196;192;Bundi;x
3602;27;212;53;Ranthambore;x
3603;169;43;205;Mahoba;x
3604;123;99;213;Kalinjar;x
3605;139;196;111;Bandogarh;x
3606;160;208;76;Rohtasgarh;x
3607;154;48;40;Soumelpur;x
3608;167;163;46;Bishnupur;x
3609;179;62;43;Monghir;x
3610;113;133;32;Chakla;x
3611;24;58;154;Sonargaon;x
3612;143;28;164;Fathabad;x
3613;203;30;140;Nadia;x
3614;128;58;103;Satgaon;x
3615;61;102;20;Haibatnagar;x
3616;174;31;98;Goraghat;x
3617;205;97;50;Mahikantha;x
3618;136;104;42;Punakah;x
3619;140;34;49;Sikkim;x
3620;155;64;94;Morung;x
3621;118;110;21;Makwanpur;x
3622;193;52;118;Palpa;x
3623;171;177;19;Purnia;x
3624;148;81;21;Saran;x
3625;123;80;42;Champaran;x
3626;171;132;97;Hajipur;x
3627;174;36;95;Ghazipur;x
3628;156;116;221;Dang;x
3629;13;33;111;Doti;x
3630;230;154;212;Sirmur;x
3631;71;99;200;Khairabad;x
3632;33;52;116;Feyzabad;x
3633;30;17;88;Kora;x
3634;54;145;99;Qannauj;x
3635;255;102;0;Sambhal;x
3636;82;102;0;Bareily;x
3637;74;162;0;Bharatpur;x
3638;57;188;152;Bhilwara;x
3639;33;53;48;Merta;x
3640;26;88;92;Mansura;x
3641;177;200;201;Nasirpur;x
3642;36;125;131;Khairpur;x
3643;184;27;108;Barmer;x
3644;100;83;123;Churu;x
3645;66;30;116;Bahawalpur;x
3646;124;37;78;Karor;x
3647;193;162;69;Shorkot;x
3648;102;77;89;Bhera;x
3649;49;208;224;Bharuch;x
3650;50;71;157;Dipalpur;x
3651;219;157;116;Sakya;x
3652;86;55;145;Gyirong;x
3653;167;66;99;Purang;x
3654;52;169;90;Nedong;x
3655;61;145;123;Tsurphu;x
3656;68;108;100;Damxung;x
3657;118;126;72;Rutog;x
3658;63;93;131;Skardu;x
3659;108;61;52;Aqenganggyai;x
3660;192;6;69;Enotaevka;x
3661;77;251;233;Volga;x
3662;152;90;7;Rawa;x
3663;176;178;68;Gniezno;x
3664;84;110;247;Checiny;x
3665;113;193;204;Kuyavia;x
3666;148;138;245;Iasi;x
3667;135;97;96;Birlad;x
3668;56;160;69;Giurgiu;x
3669;200;147;231;Severin;x
3670;100;226;85;Wielun;x
3671;171;8;15;Upita;x
3672;181;39;199;Wilkimierz;x
3673;125;175;248;Lida;x
3674;2;159;164;Nowogrodek;x
3675;70;186;107;Chelm;x
3676;79;252;132;Kremenets;x
3677;174;173;70;Winnica;x
3678;166;72;55;Drohobycz;x
3679;216;183;153;Lubnie;x
3680;3;190;120;Rylsk;x
3681;235;46;209;Bobrujsk;x
3682;145;7;164;Sluck;x
3683;121;225;48;Malaga;x
3684;155;170;197;Albacete;x
3685;242;90;38;Huelva;x
3686;7;115;1;Xativa;x
3687;217;244;86;Castellon;x
3688;73;146;227;Avila;x
3689;130;85;172;Palencia;x
3690;43;46;167;Zamora;x
3691;146;111;28;Lugo;x
3692;183;26;10;Vigo;x
3693;184;42;69;Aviero;x
3694;240;89;1;Lleida;x
3695;155;55;22;Orense;x
3696;0;63;140;Godar;x
3697;118;241;78;Marwa;x
3698;1;230;30;Tetouan;x
3699;182;33;133;Mers el Kebir;x
3700;7;121;35;Sale;x
3701;6;134;126;Anfa;x
3702;227;16;124;Tenerife;x
3703;105;24;165;Kairwan;x
3704;81;109;203;Sabha;x
3705;173;82;127;Demnate;x
3706;198;135;133;High Atlas3;x
3707;0;14;150;Fafa;x
3708;40;69;175;Degolo;x
3709;80;137;200;Weheshat;x
3710;120;176;225;Eboba;x
3711;160;14;250;Beraisole;x
3712;200;69;150;Halaba;x
3713;240;137;175;Bambasi;x
3714;202;14;175;Gonza;x
3715;1;176;200;Ora;x
3716;41;14;225;Babarros;x
3717;81;69;250;Kurmuk;x
3718;121;137;150;Gidan;x
3719;161;176;175;Barakat;x
3720;201;14;200;Alsoriba;x
3721;241;69;225;Gulch;x
3722;2;137;250;Arcugi;x
3723;42;176;150;Elit;x
3724;82;14;175;Keru;x
3725;122;69;200;Ras Kasar;x
3726;162;137;225;Gabir;x
3727;202;176;250;Piyungo;x
3728;242;14;150;Wad Hajm;x
3729;3;69;175;Buram;x
3730;43;137;200;At Tays;x
3731;83;176;225;Barodi;x
3732;123;14;250;Zurq;x
3733;163;69;150;prov3733;x
3734;203;137;175;Daffaq;x
3735;243;176;200;Duraysah;x
3736;4;14;225;prov3736;x
3737;44;69;250;prov3737;x
3738;84;137;150;prov3738;x
3739;124;176;175;prov3739;x
3740;164;14;200;prov3740;x
3741;204;69;225;prov3741;x
3742;244;137;250;prov3742;x
3743;242;69;200;prov3743;x
3744;5;176;150;prov3744;x
3745;55;14;175;prov3745;x
3746;85;69;200;prov3746;x
3747;125;137;225;prov3747;x
3748;165;176;250;prov3748;x
3749;205;14;150;prov3749;x
3750;245;69;175;prov3750;x
3751;6;137;200;prov3751;x
3752;66;176;225;prov3752;x
3753;86;14;250;prov3753;x
3754;126;69;150;prov3754;x
3755;166;137;175;Tono;x
3756;206;176;200;Endur;x
3757;246;14;225;Sara;x
3758;7;69;250;Kelling;x
3759;67;137;150;Turrah;x
3760;87;176;175;Garada;x
3761;127;14;200;Kimnar;x
3762;167;69;225;Altai Mountains;x
3763;247;176;150;Karamay;x
3764;8;14;175;Kerma;x
3765;68;69;200;Dagarti;x
3766;88;137;225;El Kir;x
3767;128;176;250;Al Haybah;x
3768;168;14;150;Gizil Qala;x
3769;208;69;175;Bereket;x
3770;248;137;200;Bekdash;x
3771;9;176;225;Navoi;x
3772;69;14;250;Keheili;x
3773;89;69;150;Orsk;x
3774;129;137;175;Koshrabad;x
3775;169;176;200;Aktobe;x
3776;209;14;225;Kepyure;x
3777;249;69;250;Dungunab;x
3778;1;137;150;Fudukwan;x
3779;61;176;175;prov3779;x
3780;81;14;200;prov3780;x
3781;121;69;225;prov3781;x
3782;161;137;250;prov3782;x
3783;201;176;150;prov3783;x
3784;241;14;175;prov3784;x
3785;2;69;200;prov3785;x
3786;62;137;250;prov3786;x
3787;82;176;150;prov3787;x
3788;214;134;156;Tsushima;x
3789;140;69;200;Haicheng;x
3790;117;192;171;Maolian;x
3791;60;240;76;Fuerhe;x
3792;194;93;131;Shilimian;x
3793;95;228;201;Wolanhe;x
3794;220;32;204;Changbai Mountains;x
3795;245;120;6;Nanghaer;x
3796;237;134;253;Tulutingshan;x
3797;130;176;43;Tunhe;x
3798;246;142;22;Edala;x
3799;213;239;212;Halacha;x
3800;163;187;193;Jixi;x
3801;79;144;220;North Buteha;x
3802;18;225;17;South Buteha;x
3803;147;155;192;South Hulunbur;x
3804;209;189;232;North Setsen;x
3805;206;72;139;West Ih Huree;x
3806;137;60;168;East Dornogovi;x
3807;1;153;63;West Khara Narin Ula;x
3808;55;94;80;East Ereen;x
3809;43;141;219;North Ju Ud;x
3810;221;36;225;East Xilin Gol;x
3811;77;35;96;North Jirem;x
3812;122;140;89;Central Jirem;x
3813;27;169;8;West Alxa;x
3814;248;107;18;East Govi;x
3815;147;150;150;East Qaraqorum;x
3816;236;42;149;North Tsetserleg;x
3817;3;38;13;East Zagast;x
3818;215;140;255;North Kobdo;x
3819;106;90;108;South Kobdo;x
3820;186;144;83;East Hoboskar;x
3821;255;216;1;Dzhemenika;x
3822;196;69;0;Karagandy;x
3823;255;90;0;Ekibastuz;x
3824;255;186;0;Imakia;x
3825;255;223;172;Baraba;x
3826;255;150;0;Om;x
3827;231;61;8;Ishim;x
3828;255;227;0;As;x
3829;255;213;0;Turgay;x
3830;254;103;217;Keriya;x
3831;172;194;112;Foix;x
3832;195;118;123;Carcassonne;x
3833;243;42;7;Toulon;x
3834;22;120;77;La Marche;x
3835;223;0;153;Cephalonia;x
3836;164;48;47;Arta;x
3837;137;22;12;Lesbos;x
3838;135;128;17;Corinth;x
3839;68;83;143;Siroz;x
3840;190;143;135;Kostendil;x
3841;213;232;183;Tirnovo;x
3842;203;245;164;Gumulcine;x
3843;94;32;199;Tolcu;x
3844;86;92;128;Sumy;x
3845;136;148;128;Lyskovo;x
3846;71;104;32;Chebok;x
3847;48;231;108;Zhorga;x
3848;226;210;106;Donauw?rth;x
3849;27;146;0;prov3849;x
3850;185;110;79;Urach;x
3851;139;150;128;Durlach;x
3852;135;130;221;Kromy;x
3853;223;230;73;Rybinsk;x
3854;184;22;22;Merhkpol;x
3855;8;175;128;Tserkva;x
3856;161;116;28;Annecy;x
3857;29;123;204;Geneva;x
3858;192;98;255;Girvhask;x
3859;33;178;172;Dnipro;x
3860;63;106;212;Ufa;x
3861;28;140;117;Berdysh;x
3862;182;22;144;Jindrichuv Hradec;x
3863;14;8;38;Ostrava;x
3864;11;159;77;Kirov;x
3865;23;128;70;Pavia;x
3866;111;248;124;Padova;x
3867;24;248;124;Bologna;x
3868;50;217;66;Spoleto;x
3869;216;236;203;Terracina;x
3870;144;222;92;Molise;x
3871;239;33;241;Avellino;x
3872;77;22;255;Arborea;x
3873;255;193;247;Trapani;x
3874;172;68;159;Girgenti;x
3875;110;243;21;Yus'va;x
3876;255;193;31;Ulyan;x
3877;123;111;79;Como;x
3878;206;82;89;prov3878;x
3879;24;36;126;Zavodske;x
3880;70;32;26;Weimar;x
3881;35;63;199;Yazhel;x
3882;86;194;97;R?gen;x
3883;213;132;0;Wolgast;x
3884;111;118;8;Dramburg;x
3885;170;79;248;Polevsk;x
3886;39;120;238;Vetluzh;x
3887;167;101;106;Kruje;x
3888;162;186;147;Cilli;x
3889;232;189;231;Rijeka;x
3890;144;219;143;Irbit;x
3891;177;229;130;Kotor;x
3892;224;202;77;Podrinje;x
3893;163;165;183;Bjelovar;x
3894;133;229;130;Kolubara;x
3895;186;81;38;Etsch;x
3896;220;54;163;Yemva;x
3897;194;192;231;Innviertel;x
3898;154;237;147;Traungau;x
3899;243;138;80;Wienerwald;x
3900;238;230;38;Alps6;x
3901;179;106;111;Salins;x
3902;255;253;196;Vizinga;x
3903;138;136;91;Derga;x
3904;253;135;143;Lukin;x
3905;253;215;143;Begoml;x
3906;125;215;143;Kotlas;x
3907;181;160;75;Yelnya;x
3908;52;36;48;prov3908;x
3909;228;189;115;Sarov;x
3910;70;135;54;Pestovo;x
3911;175;138;37;Lepiel;x
3912;199;14;89;Dugino;x
3913;177;186;20;Blois;x
3914;202;126;16;Forez;x
3915;32;31;94;Neya;x
3916;124;10;162;Gallipoli;x
3917;25;224;138;Ohrid;x
3918;197;9;45;prov3918;x
3919;45;197;9;prov3919;x
3920;9;45;197;prov3920;x
3921;135;45;9;prov3921;x
3922;98;179;208;Sheffield;x
3923;45;27;97;Priegnitz;x
3924;91;178;26;Ribatejo;x
3925;168;196;4;Plasencia;x
3926;254;145;124;Segovia;x
3927;170;98;56;Turbat;x
3928;50;43;20;prov3928;x
3929;153;169;173;East Kendal;x
3930;237;108;140;South Demak;x
3931;148;48;116;prov3931;x
3932;221;84;31;prov3932;x
3933;237;99;81;prov3933;x
3934;228;249;251;prov3934;x
3935;4;235;103;prov3935;x
3936;15;154;146;prov3936;x
3937;132;11;182;prov3937;x
3938;183;228;84;prov3938;x
3939;79;254;101;prov3939;x
3940;248;45;0;prov3940;x
3941;148;41;14;prov3941;x
3942;238;141;151;prov3942;x
3943;228;15;86;prov3943;x
3944;185;69;211;Khar Turan;x
3945;230;213;205;Sumatra;x
3946;58;125;63;prov3946;x
3947;251;189;80;prov3947;x
3948;78;19;109;prov3948;x
3949;115;67;188;prov3949;x
3950;193;124;50;prov3950;x
3951;204;29;35;prov3951;x
3952;150;40;142;Charak;x
3953;81;176;19;prov3953;x
3954;136;32;11;prov3954;x
3955;158;68;193;prov3955;x
3956;238;111;151;Son Nam;x
3957;179;39;82;Minh Quang;x
3958;118;178;134;Nghe An;x
3959;240;117;163;Amaravati;x
3960;74;237;125;Jarai;x
3961;182;255;0;Tay Nguyen;x
3962;139;124;98;Pursat;x
3963;134;235;115;Kampot;x
3964;63;194;255;Kampom Pous Thom;x
3965;182;1;4;Preah Vihear;x
3966;235;170;132;Raung Dapey;x
3967;72;209;160;Rayong;x
3968;207;79;128;Bangkok;x
3969;245;59;108;Lopburi;x
3970;182;244;187;Phetchabun;x
3971;52;21;131;Suphanburi;x
3972;73;71;64;Kanchanaburi;x
3973;118;104;40;Si Thep;x
3974;61;16;160;Muang Ngoi;x
3975;239;13;190;Sip Et;x
3976;128;190;153;Ubon;x
3977;174;140;171;Salavan;x
3978;186;15;122;Lamphun;x
3979;100;174;128;Lakhon;x
3980;130;228;241;Annamite Mountains;x
3981;37;164;140;Dawna Hills;x
3982;90;235;85;prov3982;x
3983;229;139;97;Shangdao;x
3984;162;71;29;prov3984;x
3985;29;162;89;Xihao;x
3986;64;217;133;prov3986;x
3987;174;141;221;Shajing;x
3988;97;115;229;prov3988;x
3989;55;67;139;Xueshan;x
3990;88;95;140;Diqing;x
3991;73;93;221;Daiwei;x
3992;62;74;151;Weinan;x
3993;74;74;198;Kubuqi Desert;x
3994;88;140;91;Budong;x
3995;137;231;142;Wengyuan;x
3996;44;179;51;Huangnan;x
3997;24;116;29;prov3997;x
3998;117;158;119;Guyyuan;x
3999;9;63;12;Liaoxi Corridor;x
4000;179;87;31;Golmud;x
4001;218;177;152;prov4001;x
4002;218;196;123;prov4002;x
4003;156;144;105;prov4003;x
4004;227;196;94;prov4004;x
4005;136;85;174;Linxia;x
4006;56;20;83;prov4006;x
4007;40;100;119;prov4007;x
4008;1;70;150;Luochuan;x
4009;11;80;175;Shalginsky;x
4010;21;90;200;Xingtang;x
4011;31;100;225;Ankang;x
4012;41;110;150;Mazul;x
4013;51;70;175;Baying;x
4014;61;80;200;Chaek;x
4015;71;90;225;Sheregesh;x
4016;81;100;150;Zhairem;x
4017;91;110;175;Burukan;x
4018;101;70;200;Ruoqiang;x
4019;111;80;225;Ekim;x
4020;121;90;150;Khangai;x
4021;141;110;200;Khotont;x
4022;151;70;225;Hansu;x
4023;161;80;150;prov4023;x
4024;241;100;225;Habahe;x
4025;2;110;150;Uzhur;x
4026;12;70;175;Iskra;x
4027;22;80;200;Åsele;x
4028;32;90;225;Kyzyly;x
4029;42;100;150;Örnsköldsvik;x
4030;52;110;175;Taian;x
4031;62;70;200;Jincheng;x
4032;72;80;225;Subei;x
4033;82;90;150;Putian;x
4034;92;100;175;Sollefteå;x
4035;102;110;200;Oxelösund;x
4036;112;70;225;Xiushui;x
4037;122;80;150;prov4037;x
4038;132;90;175;Mianyang;x
4039;142;100;200;prov4039;x
4040;152;110;225;Zibo;x
4041;171;90;175;Yueyang;x
4042;181;100;200;Biysk;x
4043;191;110;225;prov4043;x
4044;201;70;150;Taishun;x
4045;221;80;175;prov4045;x
4046;231;90;200;prov4046;x
4047;162;70;150;prov4047;x
4048;172;80;175;Ak-Mulla;x
4049;182;70;150;Jiewei;x
4050;192;80;175;Tsagaan;x
4051;202;90;200;Kurshim;x
4052;212;100;225;Liuyang;x
4053;222;110;150;prov4053;x
4054;232;70;175;prov4054;x
4055;242;80;200;prov4055;x
4056;3;90;225;prov4056;x
4057;13;100;150;prov4057;x
4058;131;100;175;Kaltan;x
4059;23;110;175;Arshan;x
4060;45;70;200;Pacaha;x
4061;200;10;1;Urgun;x
4062;200;40;41;Chuzhou;x
4063;200;70;81;Yuchang;x
4064;200;100;121;Qaratobe;x
4065;200;20;161;Zainsk;x
4066;200;50;11;Bishkek;x
4067;200;80;51;Elista;x
4068;200;30;91;Chemal;x
4069;200;60;131;Kamyshin;x
4070;200;90;171;Mysk;x
4071;210;10;1;Borzya;x
4072;210;40;41;Segelen;x
4073;210;70;81;Tynda;x
4074;210;20;121;Lidoga;x
4075;41;141;122;Yongji;x
4076;210;80;11;Hegang;x
4077;29;216;197;prov4077;x
4078;30;216;201;prov4078;x
4079;129;1;220;Taza;x
4080;14;64;243;Taouz;x
4081;88;129;87;Mecheria;x
4082;240;203;236;Al Asnam;x
4083;176;243;97;El Aaiun;x
4084;106;153;39;Dakhla;x
4085;140;21;94;Nwadibu;x
4086;231;252;74;Idjil;x
4087;231;118;94;Bir Moghrein;x
4088;12;76;150;Zwarat;x
4089;4;16;60;Shinqit;x
4090;151;242;73;Taishit;x
4091;173;179;52;Aioun al-Atrous;x
4092;13;188;196;Akajujat;x
4093;131;201;16;Kiffa;x
4094;122;108;173;Darmankur;x
4095;181;126;17;Gorgol;x
4096;236;65;37;Awlil;x
4097;170;151;22;Wadan;x
4098;1;93;219;Sijilmasa;x
4099;249;200;1;Tianjin;x
4100;2;132;154;Langfang;x
4101;202;100;75;Liaoning;x
4102;252;110;40;Tongchuan;x
4103;110;247;57;Baiyin;x
4104;217;162;110;Deyang;x
4105;182;131;122;Nanchong;x
4106;31;186;241;Zunyi;x
4107;8;233;40;Kunming;x
4108;98;188;7;Baise;x
4109;16;139;70;Malipo;x
4110;158;128;228;Huaihua;x
4111;224;62;89;Yongzhou;x
4112;130;169;165;Pingxiang;x
4113;53;171;178;Xiangning;x
4114;248;0;232;Nanping;x
4115;168;195;145;Jingzai;x
4116;217;198;109;Shanghai;x
4117;188;127;86;Enshi;x
4118;240;232;134;Xiangtan;x
4119;251;127;205;Shiyan;x
4120;246;78;187;Yantai;x
4121;95;141;23;Jecheon;x
4122;144;160;164;Wonsan;x
4123;76;251;164;Tokchon;x
4124;173;98;54;Chongjin;x
4125;55;56;126;Majiatun;x
4126;246;168;61;Chifeng;x
4127;73;34;144;Jiamusi;x
4128;230;31;142;Yuxi;x
4129;199;180;102;Baoshan;x
4130;60;12;47;Hechi;x
4131;152;139;225;Laibin;x
4132;232;53;223;Panzhihua;x
4133;95;237;227;Rongjiang;x
4134;46;142;84;Alxa Desert;x
4135;184;128;171;Cherlak;x
4136;130;236;189;Petropavl;x
4137;167;82;91;Burabay;x
4138;19;68;228;Karasuk;x
4139;218;118;186;Portuguese Teleporter;x
4140;228;5;250;Goa Teleporter;x
4141;59;69;123;goa iberia;x
4142;97;144;93;French Teleporter;x
4143;235;36;39;French Goa Gate;x
4144;207;197;156;English Goa Gate;x
4145;4;244;78;German Teleporter;x
4146;200;238;12;German Goa Gate;x
4147;234;67;79;Mali Brazil Strait;x
4148;16;48;11;prov4148;x
4149;7;109;1;prov4149;x
4150;54;23;173;prov4150;x
4151;97;27;185;prov4151;x
4152;235;120;254;French Somali Gate;x
4153;21;0;234;English West African Gate;x
4154;155;237;204;English Kilwa Gate;x
4155;168;253;219;English Somali Gate;x
4156;170;15;154;Iberian West African Gate;x
4157;146;211;243;prov4157;x
4158;0;242;125;Iberian Somali Gate;x
4159;202;14;52;German West African Gate;x
4160;230;126;8;prov4160;x
4161;25;18;15;German Somali Gate;x
4162;226;142;84;prov4162;x
4163;38;102;166;Bengal Teleporter;x
4164;6;32;39;Thatta Teleporter;x
4165;216;213;4;Siamese Teleporter;x
4166;197;226;123;Chinese Teleporter;x
4167;31;15;28;prov4167;x
4168;183;191;62;Vietnam Brunei Strait;x
4169;59;191;159;prov4169;x
4170;111;136;113;Japanese Teleporter;x
4171;132;16;9;prov4171;x
4172;184;208;207;prov4172;x
4173;77;189;242;English Bengal Gate;x
4174;3;6;103;English Thatta Gate;x
4175;217;192;88;prov4175;x
4176;130;196;94;prov4176;x
4177;123;206;180;English Philippines Gate;x
4178;133;6;95;English Japan Gate;x
4179;68;125;214;prov4179;x
4180;89;138;135;prov4180;x
4181;107;72;66;French Bengal Gate;x
4182;0;185;2;French Thatta Gate;x
4183;149;118;232;prov4183;x
4184;138;125;94;prov4184;x
4185;184;214;214;French Philippines Gate;x
4186;243;118;182;French Japan Gate;x
4187;178;61;183;prov4187;x
4188;19;10;220;prov4188;x
4189;232;68;150;Iberian Bengal Gate;x
4190;18;73;106;Iberian Thatta Gate;x
4191;81;16;187;prov4191;x
4192;195;5;53;prov4192;x
4193;41;55;108;Iberian Philippines Gate;x
4194;43;33;48;Iberian Japan Gate;x
4195;7;15;131;prov4195;x
4196;101;167;118;prov4196;x
4197;235;219;201;German Bengal Gate;x
4198;238;51;39;German Thatta Gate;x
4199;129;218;33;prov4199;x
4200;69;137;30;prov4200;x
4201;241;88;41;German Philippines Gate;x
4202;225;47;118;German Japan Gate;x
4203;211;240;162;prov4203;x
4204;121;107;168;prov4204;x
4205;46;19;187;prov4205;x
4206;146;199;3;prov4206;x
4207;106;3;252;prov4207;x
4208;133;238;50;prov4208;x
4209;73;81;196;prov4209;x
4210;225;146;167;prov4210;x
4211;160;171;195;Iberian Mali Gate;x
4212;113;204;55;German Mali Gate;x
4213;177;235;220;French Mali Gate;x
4214;173;206;10;English Mali Gate;x
4215;55;103;66;prov4215;x
4216;252;5;21;prov4216;x
4217;27;103;97;prov4217;x
4218;154;242;55;prov4218;x
4219;254;200;23;prov4219;x
4220;13;34;142;prov4220;x
4221;159;212;130;prov4221;x
4222;163;3;36;prov4222;x
4223;67;26;39;prov4223;x
4224;218;1;5;prov4224;x
4225;46;21;14;prov4225;x
4226;192;191;22;prov4226;x
4227;166;159;215;prov4227;x
4228;218;154;118;prov4228;x
4229;149;42;185;prov4229;x
4230;199;245;24;prov4230;x
4231;247;194;153;prov4231;x
4232;65;157;25;prov4232;x
4233;102;52;137;prov4233;x
4234;250;186;112;prov4234;x
4235;150;97;157;prov4235;x
4236;244;234;142;prov4236;x
4237;205;148;89;prov4237;x
4238;196;34;177;prov4238;x
4239;222;72;99;prov4239;x
4240;226;66;143;prov4240;x
4241;38;133;4;prov4241;x
4242;136;13;202;prov4242;x
4243;194;189;139;prov4243;x
4244;38;139;64;prov4244;x
4245;244;174;131;prov4245;x
4246;16;60;68;prov4246;x
4247;136;147;20;prov4247;x
4248;211;129;216;prov4248;x
4249;103;218;141;prov4249;x
4250;169;54;254;prov4250;x
4251;133;37;134;prov4251;x
4252;150;57;222;prov4252;x
4253;222;245;195;prov4253;x
4254;207;30;52;prov4254;x
4255;154;2;222;prov4255;x
